OID_ZCTA5_20|GEOID_ZCTA5_20|NAMELSAD_ZCTA5_20|AREALAND_ZCTA5_20|AREAWATER_ZCTA5_20|MTFCC_ZCTA5_20|CLASSFP_ZCTA5_20|FUNCSTAT_ZCTA5_20|OID_COUNTY_20|GEOID_COUNTY_20|NAMELSAD_COUNTY_20|AREALAND_COUNTY_20|AREAWATER_COUNTY_20|MTFCC_COUNTY_20|CLASSFP_COUNTY_20|FUNCSTAT_COUNTY_20|AREALAND_PART|AREAWATER_PART
221704258471925|70401|ZCTA5 70401|89866818|781301|G6350|B5|S|2759053993108|22063|Livingston Parish|1678641293|112186821|G4020|H1|A|11220|0
221704258471925|70401|ZCTA5 70401|89866818|781301|G6350|B5|S|2759064773041|22105|Tangipahoa Parish|2049124442|136690438|G4020|H1|A|89855598|781301
221704258471926|70402|ZCTA5 70402|318275|0|G6350|B5|S|2759064773041|22105|Tangipahoa Parish|2049124442|136690438|G4020|H1|A|318275|0
221704258471948|70403|ZCTA5 70403|109609943|564787|G6350|B5|S|2759053993108|22063|Livingston Parish|1678641293|112186821|G4020|H1|A|15260650|59154
221704258471948|70403|ZCTA5 70403|109609943|564787|G6350|B5|S|2759064773041|22105|Tangipahoa Parish|2049124442|136690438|G4020|H1|A|94349293|505633
221704258471958|70420|ZCTA5 70420|165271305|1438295|G6350|B5|S|2759073568325|22103|St. Tammany Parish|2189206640|648444271|G4020|H1|A|165271305|1438295
221704258471972|70422|ZCTA5 70422|407887554|3201870|G6350|B5|S|2759053993108|22063|Livingston Parish|1678641293|112186821|G4020|H1|A|1675278|0
221704258471972|70422|ZCTA5 70422|407887554|3201870|G6350|B5|S|2759064773040|22091|St. Helena Parish|1058078903|2796358|G4020|H1|A|146418025|265975
221704258471972|70422|ZCTA5 70422|407887554|3201870|G6350|B5|S|2759064773041|22105|Tangipahoa Parish|2049124442|136690438|G4020|H1|A|259794251|2935895
221704258471982|70426|ZCTA5 70426|322151274|3857296|G6350|B5|S|27590282045898|22117|Washington Parish|1734352072|16140411|G4020|H1|A|322151274|3857296
221704258472016|70427|ZCTA5 70427|366096193|6418738|G6350|B5|S|2759073568325|22103|St. Tammany Parish|2189206640|648444271|G4020|H1|A|35203547|2098252
221704258472016|70427|ZCTA5 70427|366096193|6418738|G6350|B5|S|27590282045898|22117|Washington Parish|1734352072|16140411|G4020|H1|A|330892646|4320486
221704258472027|70431|ZCTA5 70431|179812847|3041398|G6350|B5|S|2759073568325|22103|St. Tammany Parish|2189206640|648444271|G4020|H1|A|168765854|2547017
221704258472027|70431|ZCTA5 70431|179812847|3041398|G6350|B5|S|27590282045898|22117|Washington Parish|1734352072|16140411|G4020|H1|A|11046993|494381
221704258472073|70433|ZCTA5 70433|126053253|2934813|G6350|B5|S|2759073568325|22103|St. Tammany Parish|2189206640|648444271|G4020|H1|A|117478461|2934813
221704258472073|70433|ZCTA5 70433|126053253|2934813|G6350|B5|S|2759064773041|22105|Tangipahoa Parish|2049124442|136690438|G4020|H1|A|8574792|0
221704258472101|70435|ZCTA5 70435|269662726|4122318|G6350|B5|S|2759073568325|22103|St. Tammany Parish|2189206640|648444271|G4020|H1|A|258756767|4122318
221704258472101|70435|ZCTA5 70435|269662726|4122318|G6350|B5|S|2759064773041|22105|Tangipahoa Parish|2049124442|136690438|G4020|H1|A|10905959|0
221704258472102|70436|ZCTA5 70436|18016064|36749|G6350|B5|S|2759064773041|22105|Tangipahoa Parish|2049124442|136690438|G4020|H1|A|18016064|36749
221704258472122|70437|ZCTA5 70437|223867880|1398413|G6350|B5|S|2759073568325|22103|St. Tammany Parish|2189206640|648444271|G4020|H1|A|170201744|1255777
221704258472122|70437|ZCTA5 70437|223867880|1398413|G6350|B5|S|2759064773041|22105|Tangipahoa Parish|2049124442|136690438|G4020|H1|A|53666136|142636
221704258472150|70438|ZCTA5 70438|901017286|5935545|G6350|B5|S|2759073568325|22103|St. Tammany Parish|2189206640|648444271|G4020|H1|A|25640995|113881
221704258472150|70438|ZCTA5 70438|901017286|5935545|G6350|B5|S|2759064773041|22105|Tangipahoa Parish|2049124442|136690438|G4020|H1|A|7357652|0
221704258472150|70438|ZCTA5 70438|901017286|5935545|G6350|B5|S|27590282045898|22117|Washington Parish|1734352072|16140411|G4020|H1|A|868018639|5821664
221704258472157|70441|ZCTA5 70441|551257880|724108|G6350|B5|S|2759064773040|22091|St. Helena Parish|1058078903|2796358|G4020|H1|A|551257880|724108
221704258472158|70442|ZCTA5 70442|42309644|125787|G6350|B5|S|2759064773041|22105|Tangipahoa Parish|2049124442|136690438|G4020|H1|A|42309644|125787
221704258472165|70443|ZCTA5 70443|197441152|1107075|G6350|B5|S|2759053993108|22063|Livingston Parish|1678641293|112186821|G4020|H1|A|65293996|33349
221704258472165|70443|ZCTA5 70443|197441152|1107075|G6350|B5|S|2759064773040|22091|St. Helena Parish|1058078903|2796358|G4020|H1|A|19313991|0
221704258472165|70443|ZCTA5 70443|197441152|1107075|G6350|B5|S|2759064773041|22105|Tangipahoa Parish|2049124442|136690438|G4020|H1|A|112833165|1073726
221704258472180|70444|ZCTA5 70444|633531285|2226486|G6350|B5|S|2759064773040|22091|St. Helena Parish|1058078903|2796358|G4020|H1|A|174942206|250384
221704258472180|70444|ZCTA5 70444|633531285|2226486|G6350|B5|S|2759064773041|22105|Tangipahoa Parish|2049124442|136690438|G4020|H1|A|451934177|1976102
221704258472180|70444|ZCTA5 70444|633531285|2226486|G6350|B5|S|27590282045898|22117|Washington Parish|1734352072|16140411|G4020|H1|A|6654902|0
221704258472195|70445|ZCTA5 70445|280424147|10354328|G6350|B5|S|2759073568325|22103|St. Tammany Parish|2189206640|648444271|G4020|H1|A|280424147|10354328
221704258472200|70446|ZCTA5 70446|213884255|863124|G6350|B5|S|2759064773041|22105|Tangipahoa Parish|2049124442|136690438|G4020|H1|A|213884255|863124
221704258472208|70447|ZCTA5 70447|80182392|6260526|G6350|B5|S|2759073568325|22103|St. Tammany Parish|2189206640|648444271|G4020|H1|A|80182392|6260526
221704258472230|70448|ZCTA5 70448|56823613|7144502|G6350|B5|S|2759073568325|22103|St. Tammany Parish|2189206640|648444271|G4020|H1|A|56823613|7144502
221704258472234|70449|ZCTA5 70449|152274721|2664948|G6350|B5|S|2759052394158|22005|Ascension Parish|751016878|32969822|G4020|H1|A|732795|100904
221704258472234|70449|ZCTA5 70449|152274721|2664948|G6350|B5|S|2759053993108|22063|Livingston Parish|1678641293|112186821|G4020|H1|A|151541926|2564044
221704258472238|70450|ZCTA5 70450|190522795|655964|G6350|B5|S|27590282045898|22117|Washington Parish|1734352072|16140411|G4020|H1|A|190522795|655964
221704258472240|70451|ZCTA5 70451|585433|0|G6350|B5|S|2759064773041|22105|Tangipahoa Parish|2049124442|136690438|G4020|H1|A|585433|0
221704258472258|70452|ZCTA5 70452|256871766|8182127|G6350|B5|S|2759073568325|22103|St. Tammany Parish|2189206640|648444271|G4020|H1|A|256871766|8182127
221704258472261|70453|ZCTA5 70453|95880108|184246|G6350|B5|S|2759053993108|22063|Livingston Parish|1678641293|112186821|G4020|H1|A|5288028|0
221704258472261|70453|ZCTA5 70453|95880108|184246|G6350|B5|S|2759064773040|22091|St. Helena Parish|1058078903|2796358|G4020|H1|A|90592080|184246
221704258472282|70454|ZCTA5 70454|452108961|12010956|G6350|B5|S|2759064773041|22105|Tangipahoa Parish|2049124442|136690438|G4020|H1|A|452108961|12010956
221704258472283|70455|ZCTA5 70455|58374411|73926|G6350|B5|S|2759064773041|22105|Tangipahoa Parish|2049124442|136690438|G4020|H1|A|58374411|73926
221704258472289|70456|ZCTA5 70456|85460281|1694267|G6350|B5|S|2759064773041|22105|Tangipahoa Parish|2049124442|136690438|G4020|H1|A|85460281|1694267
2217026072908553|70457|ZCTA5 70457|121831|0|G6350|B5|S|2759073568325|22103|St. Tammany Parish|2189206640|648444271|G4020|H1|A|121831|0
221704258472322|70458|ZCTA5 70458|54088974|9765835|G6350|B5|S|2759073568325|22103|St. Tammany Parish|2189206640|648444271|G4020|H1|A|54088974|9765835
221704258472345|70460|ZCTA5 70460|99546879|7254387|G6350|B5|S|2759073568325|22103|St. Tammany Parish|2189206640|648444271|G4020|H1|A|99546879|7254387
221704258472368|70461|ZCTA5 70461|138592177|21574949|G6350|B5|S|2759073568325|22103|St. Tammany Parish|2189206640|648444271|G4020|H1|A|138592177|21574949
221704258472376|70462|ZCTA5 70462|206178318|4423610|G6350|B5|S|2759053993108|22063|Livingston Parish|1678641293|112186821|G4020|H1|A|204728310|4423610
221704258472376|70462|ZCTA5 70462|206178318|4423610|G6350|B5|S|2759064773041|22105|Tangipahoa Parish|2049124442|136690438|G4020|H1|A|1450008|0
221704258472377|70463|ZCTA5 70463|2245664|50148|G6350|B5|S|2759073568325|22103|St. Tammany Parish|2189206640|648444271|G4020|H1|A|2245664|50148
221704258472381|70464|ZCTA5 70464|8793887|42739|G6350|B5|S|2759073568325|22103|St. Tammany Parish|2189206640|648444271|G4020|H1|A|8793887|42739
221704258472383|70465|ZCTA5 70465|2602228|0|G6350|B5|S|2759064773041|22105|Tangipahoa Parish|2049124442|136690438|G4020|H1|A|2602228|0
221704258472392|70466|ZCTA5 70466|88906202|868000|G6350|B5|S|2759053993108|22063|Livingston Parish|1678641293|112186821|G4020|H1|A|4252963|0
221704258472392|70466|ZCTA5 70466|88906202|868000|G6350|B5|S|2759064773041|22105|Tangipahoa Parish|2049124442|136690438|G4020|H1|A|84653239|868000
221704258472410|70471|ZCTA5 70471|74839778|4260861|G6350|B5|S|2759073568325|22103|St. Tammany Parish|2189206640|648444271|G4020|H1|A|74839778|4260861
221704258472442|70501|ZCTA5 70501|39653509|107795|G6350|B5|S|27590284130824|22055|Lafayette Parish|696257611|1149127|G4020|H6|B|39653509|107795
221704258472464|70503|ZCTA5 70503|29328955|197092|G6350|B5|S|27590284130824|22055|Lafayette Parish|696257611|1149127|G4020|H6|B|29328955|197092
221704258472495|70506|ZCTA5 70506|53774319|0|G6350|B5|S|27590284130824|22055|Lafayette Parish|696257611|1149127|G4020|H6|B|53774319|0
221704258472511|70507|ZCTA5 70507|55501763|29297|G6350|B5|S|27590284130824|22055|Lafayette Parish|696257611|1149127|G4020|H6|B|55501763|29297
221704258472541|70508|ZCTA5 70508|62945388|248837|G6350|B5|S|27590284130824|22055|Lafayette Parish|696257611|1149127|G4020|H6|B|62945388|248837
221704258472575|70510|ZCTA5 70510|603356499|8601029|G6350|B5|S|27590401998998|22113|Vermilion Parish|3039634850|954699331|G4020|H1|A|603356499|8601029
221704258472588|70512|ZCTA5 70512|253396170|2078399|G6350|B5|S|2759072926693|22097|St. Landry Parish|2393224007|39013551|G4020|H1|A|154669123|1527150
221704258472588|70512|ZCTA5 70512|253396170|2078399|G6350|B5|S|2759073065209|22099|St. Martin Parish|1910038833|205294658|G4020|H1|A|98727047|551249
221704258472591|70513|ZCTA5 70513|4155557|192621|G6350|B5|S|2759069323069|22045|Iberia Parish|1485913496|1182061975|G4020|H1|A|4155557|192621
221704258472597|70514|ZCTA5 70514|11933602|277329|G6350|B5|S|27590326671247|22101|St. Mary Parish|1439626085|1460444966|G4020|H1|A|11933602|277329
221704258472602|70515|ZCTA5 70515|186672227|1460915|G6350|B5|S|27590100830475|22001|Acadia Parish|1697073813|5934788|G4020|H1|A|105941931|272675
221704258472602|70515|ZCTA5 70515|186672227|1460915|G6350|B5|S|27590102040969|22039|Evangeline Parish|1715687375|44662183|G4020|H1|A|80730296|1188240
221704258472610|70516|ZCTA5 70516|99757774|87528|G6350|B5|S|27590100830475|22001|Acadia Parish|1697073813|5934788|G4020|H1|A|99757774|87528
221704258472633|70517|ZCTA5 70517|436915762|40387361|G6350|B5|S|27590284130824|22055|Lafayette Parish|696257611|1149127|G4020|H6|B|4948107|0
221704258472633|70517|ZCTA5 70517|436915762|40387361|G6350|B5|S|2759073065209|22099|St. Martin Parish|1910038833|205294658|G4020|H1|A|431967655|40387361
221704258472646|70518|ZCTA5 70518|108064768|101253|G6350|B5|S|2759069323069|22045|Iberia Parish|1485913496|1182061975|G4020|H1|A|3461230|0
221704258472646|70518|ZCTA5 70518|108064768|101253|G6350|B5|S|27590284130824|22055|Lafayette Parish|696257611|1149127|G4020|H6|B|55449263|101253
221704258472646|70518|ZCTA5 70518|108064768|101253|G6350|B5|S|2759073065209|22099|St. Martin Parish|1910038833|205294658|G4020|H1|A|49154275|0
221704258472648|70519|ZCTA5 70519|1695591|0|G6350|B5|S|2759073065209|22099|St. Martin Parish|1910038833|205294658|G4020|H1|A|1695591|0
221704258472659|70520|ZCTA5 70520|100608488|367110|G6350|B5|S|27590284130824|22055|Lafayette Parish|696257611|1149127|G4020|H6|B|97306167|367110
221704258472659|70520|ZCTA5 70520|100608488|367110|G6350|B5|S|2759072926693|22097|St. Landry Parish|2393224007|39013551|G4020|H1|A|3302321|0
2217026072908554|70522|ZCTA5 70522|2023724|3901|G6350|B5|S|27590326671247|22101|St. Mary Parish|1439626085|1460444966|G4020|H1|A|2023724|3901
221704258472660|70523|ZCTA5 70523|3576652|195859|G6350|B5|S|27590326671247|22101|St. Mary Parish|1439626085|1460444966|G4020|H1|A|3576652|195859
221704258472661|70524|ZCTA5 70524|7047200|0|G6350|B5|S|27590102040969|22039|Evangeline Parish|1715687375|44662183|G4020|H1|A|7047200|0
221704258472674|70525|ZCTA5 70525|266394136|214430|G6350|B5|S|27590100830475|22001|Acadia Parish|1697073813|5934788|G4020|H1|A|162420980|78004
221704258472674|70525|ZCTA5 70525|266394136|214430|G6350|B5|S|27590284130824|22055|Lafayette Parish|696257611|1149127|G4020|H6|B|2206470|0
221704258472674|70525|ZCTA5 70525|266394136|214430|G6350|B5|S|2759072926693|22097|St. Landry Parish|2393224007|39013551|G4020|H1|A|101766686|136426
221704258472700|70526|ZCTA5 70526|326372977|439160|G6350|B5|S|27590100830475|22001|Acadia Parish|1697073813|5934788|G4020|H1|A|322460829|375175
221704258472700|70526|ZCTA5 70526|326372977|439160|G6350|B5|S|27590401998998|22113|Vermilion Parish|3039634850|954699331|G4020|H1|A|3912148|63985
221704258472703|70528|ZCTA5 70528|41327155|1191947|G6350|B5|S|2759069323069|22045|Iberia Parish|1485913496|1182061975|G4020|H1|A|36396729|1191947
221704258472703|70528|ZCTA5 70528|41327155|1191947|G6350|B5|S|27590401998998|22113|Vermilion Parish|3039634850|954699331|G4020|H1|A|4930426|0
221704258472708|70529|ZCTA5 70529|94267720|45668|G6350|B5|S|27590100830475|22001|Acadia Parish|1697073813|5934788|G4020|H1|A|2011605|23227
221704258472708|70529|ZCTA5 70529|94267720|45668|G6350|B5|S|27590284130824|22055|Lafayette Parish|696257611|1149127|G4020|H6|B|91547025|22441
221704258472708|70529|ZCTA5 70529|94267720|45668|G6350|B5|S|27590401998998|22113|Vermilion Parish|3039634850|954699331|G4020|H1|A|709090|0
221704258472713|70531|ZCTA5 70531|86591491|1287256|G6350|B5|S|27590100830475|22001|Acadia Parish|1697073813|5934788|G4020|H1|A|86591491|1287256
221704258472717|70532|ZCTA5 70532|246959297|95388|G6350|B5|S|27590118082321|22003|Allen Parish|1973788820|10457653|G4020|H1|A|89036633|41601
221704258472717|70532|ZCTA5 70532|246959297|95388|G6350|B5|S|27590282904964|22053|Jefferson Davis Parish|1687430131|18666917|G4020|H1|A|157922664|53787
221704258472732|70533|ZCTA5 70533|192588927|3662533|G6350|B5|S|2759069323069|22045|Iberia Parish|1485913496|1182061975|G4020|H1|A|590654|0
221704258472732|70533|ZCTA5 70533|192588927|3662533|G6350|B5|S|27590401998998|22113|Vermilion Parish|3039634850|954699331|G4020|H1|A|191998273|3662533
221704258472733|70534|ZCTA5 70534|16430794|0|G6350|B5|S|27590100830475|22001|Acadia Parish|1697073813|5934788|G4020|H1|A|16430794|0
221704258472755|70535|ZCTA5 70535|415904054|1894563|G6350|B5|S|27590100830475|22001|Acadia Parish|1697073813|5934788|G4020|H1|A|219134482|277032
221704258472755|70535|ZCTA5 70535|415904054|1894563|G6350|B5|S|27590102040969|22039|Evangeline Parish|1715687375|44662183|G4020|H1|A|87539730|680413
221704258472755|70535|ZCTA5 70535|415904054|1894563|G6350|B5|S|2759072926693|22097|St. Landry Parish|2393224007|39013551|G4020|H1|A|109229842|937118
221704258472756|70537|ZCTA5 70537|15177394|38959|G6350|B5|S|27590100830475|22001|Acadia Parish|1697073813|5934788|G4020|H1|A|15177394|38959
221704258472787|70538|ZCTA5 70538|595447390|78763985|G6350|B5|S|27590326671247|22101|St. Mary Parish|1439626085|1460444966|G4020|H1|A|595447390|78763985
221704258472789|70541|ZCTA5 70541|5320675|0|G6350|B5|S|2759072926693|22097|St. Landry Parish|2393224007|39013551|G4020|H1|A|5320675|0
221704258472801|70542|ZCTA5 70542|494365205|20944079|G6350|B5|S|27590388482548|22023|Cameron Parish|3327199807|1688890197|G4020|H1|A|148151683|13008882
221704258472801|70542|ZCTA5 70542|494365205|20944079|G6350|B5|S|27590401998998|22113|Vermilion Parish|3039634850|954699331|G4020|H1|A|346213522|7935197
221704258472805|70543|ZCTA5 70543|184757536|40629|G6350|B5|S|27590100830475|22001|Acadia Parish|1697073813|5934788|G4020|H1|A|184757536|40629
221704258472820|70544|ZCTA5 70544|265989882|21028133|G6350|B5|S|2759069323069|22045|Iberia Parish|1485913496|1182061975|G4020|H1|A|139943561|10636802
221704258472820|70544|ZCTA5 70544|265989882|21028133|G6350|B5|S|27590326671247|22101|St. Mary Parish|1439626085|1460444966|G4020|H1|A|126046321|10391331
221704258472838|70546|ZCTA5 70546|395434639|3357624|G6350|B5|S|27590100830475|22001|Acadia Parish|1697073813|5934788|G4020|H1|A|44629113|638572
221704258472838|70546|ZCTA5 70546|395434639|3357624|G6350|B5|S|27590282904964|22053|Jefferson Davis Parish|1687430131|18666917|G4020|H1|A|350805526|2719052
221704258472865|70548|ZCTA5 70548|1326101973|294682217|G6350|B5|S|27590401998998|22113|Vermilion Parish|3039634850|954699331|G4020|H1|A|1326101973|294682217
221704258472870|70549|ZCTA5 70549|417335627|26746522|G6350|B5|S|27590162623880|22019|Calcasieu Parish|2755963714|77908794|G4020|H1|A|1669524|0
221704258472870|70549|ZCTA5 70549|417335627|26746522|G6350|B5|S|27590388482548|22023|Cameron Parish|3327199807|1688890197|G4020|H1|A|158452839|16520223
221704258472870|70549|ZCTA5 70549|417335627|26746522|G6350|B5|S|27590282904964|22053|Jefferson Davis Parish|1687430131|18666917|G4020|H1|A|257213264|10226299
221704258472871|70550|ZCTA5 70550|2320904|0|G6350|B5|S|2759072926693|22097|St. Landry Parish|2393224007|39013551|G4020|H1|A|2320904|0
2217026072908555|70551|ZCTA5 70551|1726928|2715|G6350|B5|S|2759072926693|22097|St. Landry Parish|2393224007|39013551|G4020|H1|A|1726928|2715
221704258472874|70552|ZCTA5 70552|50479187|8106919|G6350|B5|S|2759069323069|22045|Iberia Parish|1485913496|1182061975|G4020|H1|A|50479187|8106919
221704258472886|70554|ZCTA5 70554|346603355|746495|G6350|B5|S|27590102040969|22039|Evangeline Parish|1715687375|44662183|G4020|H1|A|346603355|746495
221704258472892|70555|ZCTA5 70555|122160891|46966|G6350|B5|S|27590284130824|22055|Lafayette Parish|696257611|1149127|G4020|H6|B|3598125|19551
221704258472892|70555|ZCTA5 70555|122160891|46966|G6350|B5|S|27590401998998|22113|Vermilion Parish|3039634850|954699331|G4020|H1|A|118562766|27415
221704258472894|70556|ZCTA5 70556|4584544|435500|G6350|B5|S|27590100830475|22001|Acadia Parish|1697073813|5934788|G4020|H1|A|4584544|435500
221704258472895|70558|ZCTA5 70558|307936|0|G6350|B5|S|27590284130824|22055|Lafayette Parish|696257611|1149127|G4020|H6|B|307936|0
221704258472904|70559|ZCTA5 70559|220670418|2104702|G6350|B5|S|27590100830475|22001|Acadia Parish|1697073813|5934788|G4020|H1|A|220670418|2104702
221704258472955|70560|ZCTA5 70560|456056258|12972029|G6350|B5|S|2759069323069|22045|Iberia Parish|1485913496|1182061975|G4020|H1|A|445629333|12972029
221704258472955|70560|ZCTA5 70560|456056258|12972029|G6350|B5|S|27590284130824|22055|Lafayette Parish|696257611|1149127|G4020|H6|B|698188|0
221704258472955|70560|ZCTA5 70560|456056258|12972029|G6350|B5|S|2759073065209|22099|St. Martin Parish|1910038833|205294658|G4020|H1|A|4740128|0
221704258472955|70560|ZCTA5 70560|456056258|12972029|G6350|B5|S|27590401998998|22113|Vermilion Parish|3039634850|954699331|G4020|H1|A|4988609|0
221704258472969|70563|ZCTA5 70563|162331927|4696131|G6350|B5|S|2759069323069|22045|Iberia Parish|1485913496|1182061975|G4020|H1|A|162331927|4696131
221704258473011|70570|ZCTA5 70570|444907237|1426220|G6350|B5|S|2759072926693|22097|St. Landry Parish|2393224007|39013551|G4020|H1|A|444907237|1426220
221704258473012|70575|ZCTA5 70575|84005|0|G6350|B5|S|27590401998998|22113|Vermilion Parish|3039634850|954699331|G4020|H1|A|84005|0
221704258473017|70576|ZCTA5 70576|2912646|0|G6350|B5|S|27590102040969|22039|Evangeline Parish|1715687375|44662183|G4020|H1|A|2912646|0
221704258473028|70577|ZCTA5 70577|197074240|5308228|G6350|B5|S|2759072926693|22097|St. Landry Parish|2393224007|39013551|G4020|H1|A|197074240|5308228
